Film_Linki,Film_Adi,Vizyon_Tarihi,Toplam_Seyirci,Liste_Yili,Yonetmen,Oyuncular,Sure_Dakika,IMDb_Puani,Sektor_Toplam_Seyirci,Ort_Bilet_TL,Log_Toplam_Seyirci,Is_Pandemi,Is_Yerli,IMDb_Yok,Is_Devam_Filmi,Rekabet_Indeksi,Mevsim_Ilkbahar,Mevsim_Kis,Mevsim_Sonbahar,Mevsim_Yaz,Yonetmen_Skor,Yonetmen_Film_Sayisi,Oyuncu1_Skor,Oyuncu2_Skor,Oyuncu3_Skor,Kadro_Veri_Var,Dagitimci_Skor,Tur_3_Boyutlu,Tur_Aile,Tur_Aksiyon,Tur_Animasyon,Tur_Belgesel,Tur_Bilim_Kurgu,Tur_Biyografi,Tur_Dram,Tur_Fantastik,Tur_Genclik,Tur_Gerilim,Tur_Gizem,Tur_IMAX,Tur_Komedi,Tur_Korku,Tur_Macera,Tur_Muzik,Tur_Muzikal,Tur_Romantik,Tur_Romantik_Komedi,Tur_Savas,Tur_Spor,Tur_Suc,Tur_Tarihi
back-to-black--2017121,Back to Black,2024-05-03,24684,2024,Sam Taylor-Johnson,"Marisa Abela, Jack O'Connell, Lesley Manville, Eddie Marsan, Juliet Cowan",123.0,6.3,33149053,150.64,10.113951050692963,0,0,0,0,5.0,1,0,0,0,10.788140227227824,0,10.788140227227824,10.788140227227824,10.657240935878766,1,11.902381457053663,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bakkal-amca-mahmut-tuncer--2017222,Bakkal Amca: Mahmut Tuncer,2024-05-03,9136,2024,Bilal Kalyoncu,"Mahmut Tuncer, Necmi Yapıcı, Mehmet Ali Kaptanlar, Sera Tokdemir, Korhan Herduran",105.0,,33149053,150.64,9.120087382998621,0,1,1,0,5.0,1,0,0,0,10.505811295412261,7,11.037618741699307,10.78773335385635,10.78773335385635,1,10.991971804550841,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tarot--2016825,Tarot,2024-05-03,122982,2024,Spenser Cohen,"Harriet Slater, Jacob Batalon, Alana Boden, Humberly González, Olwen Fouéré",92.0,4.8,33149053,150.64,11.719801413420367,0,0,0,0,5.0,1,0,0,0,10.786727536021091,0,10.786727536021091,10.786727536021091,10.786727536021091,1,10.855957579472241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
makka-cinn-i-azap--2017206,MAKKA: Cinn-i Azap,2024-05-10,16692,2024,Mert Uzunmehmet,"Oğuzhan Mengübeti, Yağmur Körpe, Raziye Tokgöz, Beray Naz Akyıldız, Hakan Susuz",75.0,,33149053,150.64,9.722744748855389,0,1,1,0,2.0,1,0,0,0,10.35744676352819,3,10.787289967532484,10.787289967532484,10.787289967532484,1,10.859527182091862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
super-ajan-bernard-gorev-mars--2017279,Süper Ajan Bernard: Görev Mars,2024-05-10,10004,2024,Zhang Yang,,95.0,5.3,33149053,150.64,9.210840247017833,0,0,0,0,2.0,1,0,0,0,10.786648675232076,0,,,,0,10.471668253635118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
maymunlar-cehennemi-yeni-krallik--2014994,Maymunlar Cehennemi: Yeni Krallık,2024-05-10,416931,2024,Wes Ball,"Kevin Durand, Freya Allan, Owen Teague, Peter Macon, William H. Macy",145.0,6.8,33149053,150.64,12.94067841793929,0,0,0,0,2.0,1,0,0,0,11.27165719713637,1,10.785699964558859,10.785699964558859,10.708103865240126,1,11.895632663067396,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
alem-i-cin-5-azap--2016804,Alem-i Cin 5: Azap,2024-05-17,12149,2024,Ahmet Arslan,"Özcan Varaylı, Levent Çakır, Merve Özel, Neslihan Öcebe, Atakan Ülker",76.0,,33149053,150.64,9.405084448768694,0,1,1,1,3.0,1,0,0,0,10.581485497861186,1,10.639670060342766,10.601588934738752,10.584918476994956,1,10.466414803607544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tombul-mombul-takimi-sirt-sirta--2017101,Tombul Mombul Takımı: Sırt Sırta,2024-05-17,14418,2024,Tania Vincent,,81.0,4.8,33149053,150.64,9.576302060306647,0,0,0,0,3.0,1,0,0,0,10.7861656067342,0,,,,0,10.854849065082655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hayali-arkadaslar--2015445,Hayali Arkadaşlar,2024-05-17,52430,2024,John Krasinski,"Ryan Reynolds, John Krasinski, Cailey Fleming, Phoebe Waller-Bridge, Louis Gossett Jr.",108.0,6.4,33149053,150.64,10.867253298434472,0,0,0,0,3.0,1,0,0,0,11.092912176095794,2,11.509984990832113,11.024979422952569,10.78543852527601,1,11.899561406506765,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ziyaretciler-bolum-1--2017246,Ziyaretçiler: Bölüm 1,2024-05-17,38837,2024,Renny Harlin,"Madelaine Petsch, Gabriel Basso, Richard Brake, Rachel Shenton, Froy Gutierrez",91.0,4.7,33149053,150.64,10.567154427773565,0,0,0,0,3.0,1,0,0,0,10.728297476700726,1,10.785487663277907,10.785487663277907,10.785487663277907,1,10.986698890687313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
furiosa-bir-mad-max-destani--2015392,Furiosa: Bir Mad Max Destanı,2024-05-24,120508,2024,George Miller,"Anya Taylor-Joy, Chris Hemsworth, Tom Burke, Angus Sampson, Daniel Webber",148.0,7.5,33149053,150.64,11.699479717920457,0,0,0,0,2.0,1,0,0,0,10.748193787540878,1,10.410320080905326,11.57839293939567,10.78535661091566,1,10.849609118341773,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
seytan-tohumlari--2017139,Şeytan Tohumları,2024-05-24,14177,2024,Gabriel Abrantes,"Brigette Lundy-Paine, Carloto Cotta, Anabela Moreira, Alba Baptista, Rita Blanco",91.0,5.1,33149053,150.64,9.559446746414963,0,0,0,0,2.0,1,0,0,0,10.785904975107023,0,10.785904975107023,10.785904975107023,10.785904975107023,1,10.113147459254401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
kecigiller--2016305,Keçigiller,2024-05-24,10157,2024,Kianoush Dalvand,,90.0,6.4,33149053,150.64,9.22601685136119,0,0,0,0,2.0,1,0,0,0,10.785169688399174,0,,,,0,11.03169830812835,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
garfield--2016118,Garfield,2024-05-31,237151,2024,Mark Dindal,"Engin Alkan, Harun Can",101.0,5.7,33149053,150.64,12.376456564751086,0,0,0,0,0.0,1,0,0,0,10.784235504554333,0,10.784235504554333,10.995121315954897,,1,10.85307797793189,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3-gece-habis--2017327,3. Gece Habis,2024-06-07,9643,2024,Anastasiya Düz,"Bahar Tutkum Ertok, Elif Özçelik, Ozan Özdemir, Jale Ak, Kaan Akkoç",70.0,5.2,33149053,150.64,9.174091239301061,0,1,0,0,4.0,0,0,0,1,10.481815977234845,1,10.785188930338883,10.785188930338883,10.785188930338883,1,10.462010943214022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bad-boys-ya-hep-ya-hic--2012923,Bad Boys: Ya Hep Ya Hiç,2024-06-07,78584,2024,Bilall Fallah,"Martin Lawrence, Will Smith, Vanessa Hudgens, Alexander Ludwig, Ioan Gruffudd",110.0,6.5,33149053,150.64,11.27193612051043,0,0,0,0,4.0,0,0,0,1,10.784224778518992,0,10.942700069420292,10.899548645187057,10.942700069420292,1,10.859270573813268,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
haikyu-the-dumpster-battle--2017310,Haikyu!! The Dumpster Battle,2024-06-07,11829,2024,Susumu Mitsunaka,,85.0,7.8,33149053,150.64,9.378393956972433,0,0,0,0,4.0,0,0,0,1,10.784516471905349,0,,,,0,10.860941284528643,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
adak--2016435,Adak,2024-06-07,17399,2024,Oliver Park,"Nick Blood, Emily Wiseman, Paul Kaye, Allan Corduner, Daniel Ben Zenou",93.0,5.3,33149053,150.64,9.764225485202621,0,0,0,0,4.0,0,0,0,1,10.783675992219196,0,10.783675992219196,10.783675992219196,10.783675992219196,1,10.949621878275297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gozculer--2016651,Gözcüler,2024-06-07,22201,2024,Ishana Shyamalan,"Dakota Fanning, Georgina Campbell, Olwen Fouéré, Siobhan Hewlett, Alistair Brammer",104.0,5.7,33149053,150.64,10.007937653892592,0,0,0,0,4.0,0,0,0,1,10.783067001474265,0,10.864014131366487,10.783067001474265,10.783067001474265,1,10.854963271111076,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
ters-yuz-2--2015633,Ters Yüz 2,2024-06-14,2460436,2024,Kelsey Mann,"Gupse Özay, Aslı İnandık, Yaren Özaydın, Aysun Topar",100.0,7.5,33149053,150.64,14.715849534408447,0,0,0,1,3.0,0,0,0,1,10.782604237684664,0,12.611282809032351,10.682147140366112,10.782604237684664,1,11.89569508400462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
veda-partisi--2017230,Veda Partisi,2024-06-14,15861,2024,Ufuk Cebeci,"Toygan Avanoğlu, Aslı Bekiroğlu, Seda Akman, Altan Erkekli, Goncagül Sunar",95.0,2.6,33149053,150.64,9.671681590643265,0,1,0,0,3.0,0,0,0,1,10.784951042754308,0,11.574175999238834,10.784951042754308,10.784951042754308,1,10.985520395004972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
siccin-7--2016874,Siccin 7,2024-06-14,659531,2024,Alper Mestçi,"Serkan Atar, Tuğba Begde, Funda Eskioğlu, Gönül Ürer, Ceyda Ceren Edis",94.0,4.0,33149053,150.64,13.39928577156965,0,1,0,1,3.0,0,0,0,1,11.786161347813024,11,10.78428719692717,10.78428719692717,10.78428719692717,1,10.851561561804976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
mahzen--2017086,Mahzen,2024-06-14,15920,2024,Alberto Corredor,"Freya Allan, Peter Mullan, Ned Dennehy, Saffron Burrows, Jeremy Irvine",94.0,5.4,33149053,150.64,9.675394271496005,0,0,0,0,3.0,0,0,0,1,10.78584559893828,0,11.144984402105116,10.78584559893828,10.78584559893828,1,10.11007134418307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
seytan-ayini--2017347,Şeytan Ayini,2024-06-21,13703,2024,Joshua John Miller,"Russell Crowe, Ryan Simpkins, Sam Worthington, Chloe Bailey, Adam Goldberg",93.0,4.2,33149053,150.64,9.525443040003957,0,0,0,0,0.0,0,0,0,1,10.785184222328727,0,10.813710027477525,10.785184222328727,11.455158798111787,1,10.981840174264462,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
sessiz-bir-yer-birinci-gun--2015473,Sessiz Bir Yer: Birinci Gün,2024-06-28,130341,2024,Michael Sarnoski,"Lupita Nyong'o, Joseph Quinn, Alex Wolff, Djimon Hounsou, Elijah Ungvary",100.0,6.3,33149053,150.64,11.777917044252304,0,0,0,0,0.0,0,0,0,1,10.784434376386868,0,11.480505524376515,10.784434376386868,11.124830527368307,1,11.9062180483718,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
cilgin-hirsiz-4--2015668,Çılgın Hırsız 4,2024-07-05,1085784,2024,Chris Renaud,,95.0,6.2,33149053,150.64,13.897813785659224,0,0,0,1,1.0,0,0,0,1,11.386575780357171,2,,,,0,11.905741092966151,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
merhamet-hikayeleri--2017288,Merhamet Hikayeleri,2024-07-05,18848,2024,Yorgos Lanthimos,"Emma Stone, Margaret Qualley, Jesse Plemons, Willem Dafoe, Hunter Schafer",164.0,6.4,33149053,150.64,9.844215141071057,0,0,0,0,1.0,0,0,0,1,10.905257214572103,3,11.123729222459836,10.092207682833598,10.529305253180274,1,11.913119139976125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
beni-ay-a-ucur--2017126,Beni Ay'a Uçur,2024-07-12,9973,2024,Greg Berlanti,"Scarlett Johansson, Channing Tatum, Woody Harrelson, Jim Rash, Ray Romano",132.0,,33149053,150.64,9.207736986106068,0,0,1,0,2.0,0,0,0,1,10.78631592293578,0,11.421343888482358,10.781667998096362,11.198012901482915,1,10.861752458644036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
kasirgalar--2016816,Kasırgalar,2024-07-12,55418,2024,Lee Isaac Chung,"Glen Powell, Daisy Edgar-Jones, Anthony Ramos, Kiernan Shipka, David Corenswet",122.0,6.5,33149053,150.64,10.922677774226747,0,0,0,0,2.0,0,0,0,1,10.394390077562926,1,10.680636686777978,10.785378524517236,11.102007204304215,1,10.855162755566194,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
maxxxine--2016611,MaXXXine,2024-07-12,10513,2024,Ti West,"Mia Goth, Elizabeth Debicki, Moses Sumney, Michelle Monaghan, Bobby Cannavale",103.0,6.2,33149053,150.64,9.260462981379394,0,0,0,0,2.0,0,0,0,1,10.785460007751484,0,10.525589061208313,11.05453997224693,10.785460007751484,1,11.905484807876844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
yem--2017141,Yem,2024-07-19,17700,2024,Hayley Easton Street,"Lauren Lyle, Natalie Mitson, Hiftu Quasem, Nicole Rieko Setsuko, Ellouise Shakespeare-Hart",86.0,4.1,33149053,150.64,9.781376414141157,0,0,0,0,1.0,0,0,0,1,10.784555501804645,0,10.784555501804645,10.784555501804645,10.784555501804645,1,10.107669813394743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
son-ayin--2015731,Son Ayin,2024-07-19,10527,2024,William Brent Bell,"Tuppence Middleton, Ralph Ineson, Matt Stokoe, Rachael Joanne Brown, Alexa Goodall",104.0,5.3,33149053,150.64,9.261793653565098,0,0,0,0,1.0,0,0,0,1,10.662656316680188,2,10.783960849114862,10.621151465268195,10.783960849114862,1,10.89808290466344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
deadpool-wolverine--2015635,Deadpool & Wolverine,2024-07-24,1447312,2024,Shawn Levy,"Ryan Reynolds, Hugh Jackman, Emma Corrin, Matthew Macfadyen, Morena Baccarin",127.0,7.5,33149053,150.64,14.185219291828153,0,0,0,0,0.0,0,0,0,1,10.96986130252224,1,11.444522104603141,10.761290542400543,10.783059091297593,1,11.895760462926486,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
blackpink-world-tour-born-pink-in-cinemas--2017454,Blackpink World Tour Born Pink in Cinemas,2024-07-31,15330,2024,Yoondong Oh,,110.0,,33149053,150.64,9.637632201310455,0,0,1,0,2.0,0,0,0,1,10.785073395738404,0,,,,0,10.977772025844741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harold-ve-mor-tebesir--2015744,Harold ve Mor Tebeşir,2024-08-02,13298,2024,Carlos Saldanha,"Zachary Levi, Zooey Deschanel, Jemaine Clement, Alfred Molina, Camille Guaty",92.0,5.7,33149053,150.64,9.495444123413163,0,0,0,0,2.0,0,0,0,1,11.179025430165074,1,11.136331276943372,10.784394436451759,10.784394436451759,1,10.855430672306912,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
tuzak--2016652,Tuzak,2024-08-02,19551,2024,M. Night Shyamalan,"Josh Hartnett, Ariel Donoghue, Saleka Shyamalan, Hayley Mills",105.0,5.8,33149053,150.64,9.880832861971323,0,0,0,0,2.0,0,0,0,1,10.996506834927974,4,10.912188347985726,10.78363219498929,10.78363219498929,1,10.850055231402193,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
asansor-oyunu--2016693,Asansör Oyunu,2024-08-09,14306,2024,Rebekah McKendry,"Gino Anania, Megan Best, Madison MacIsaac, Alec Carlos, Nazariy Demkowicz",94.0,4.2,33149053,150.64,9.568504206966335,0,0,0,0,2.0,0,0,0,1,10.783098625643534,0,10.783098625643534,10.783098625643534,10.783098625643534,1,10.456688960966448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
borderlands--2016957,Borderlands,2024-08-09,28764,2024,Eli Roth,"Cate Blanchett, Kevin Hart, Jack Black, Ariana Greenblatt, Florian Munteanu",102.0,4.7,33149053,150.64,10.266914649297394,0,0,0,0,2.0,0,0,0,1,10.593941546101135,3,10.878657295267072,10.66388672574402,10.967807737830361,1,10.829904185867676,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
kaptan-pengu-ve-arkadaslari-4-buzuldaki-sir--2017203,Kaptan Pengu ve Arkadaşları 4: Buzuldaki Sır,2024-08-09,243837,2024,Ali Karaçam,,74.0,4.9,33149053,150.64,12.404259349347043,0,1,0,1,2.0,0,0,0,1,11.033512344097128,1,,,,0,10.84623939530207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
bizimle-basladi-bizimle-bitti--2016936,Bizimle Başladı Bizimle Bitti,2024-08-16,36626,2024,Justin Baldoni,"Blake Lively, Justin Baldoni, Brandon Sklenar, Jenny Slate, Hasan Minhaj",130.0,6.3,33149053,150.64,10.508540952336965,0,0,0,0,1.0,0,0,0,1,10.783033954451016,0,10.86274427109602,10.783033954451016,10.783033954451016,1,10.852349277474797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
alien-romulus--2016581,Alien: Romulus,2024-08-16,119162,2024,Fede Alvarez,"Cailee Spaeny, Isabela Merced, David Jonsson, Archie Renaux, Aileen Wu",118.0,7.1,33149053,150.64,11.688247582743937,0,0,0,0,1.0,0,0,0,1,10.856840035194384,2,10.896339392646116,10.884295221807509,10.782872107162035,1,11.904146759003048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
the-crow-olumsuz--2017241,The Crow: Ölümsüz,2024-08-23,31448,2024,Rupert Sanders,"Bill Skarsgård, FKA Twigs, Danny Huston, Laura Birn, Jordan Bolger",111.0,4.7,33149053,150.64,10.356122465120682,0,0,0,0,1.0,0,0,0,1,11.101960598558195,1,11.699231941769273,10.7834056224688,10.571171422255228,1,10.105876992519725,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
gozlerini-kirp--2017168,Gözlerini Kırp,2024-08-23,9059,2024,Zoë Kravitz,"Channing Tatum, Naomi Ackie, Adria Arjona, Alia Shawkat, Kyle MacLachlan",102.0,6.5,33149053,150.64,9.111624399037025,0,0,0,0,1.0,0,0,0,1,10.78315398338909,0,10.582950409380894,10.78315398338909,10.78315398338909,1,10.851006276204725,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
sevgilim-kac--2017526,Sevgilim Kaç,2024-08-30,9741,2024,JT Mollner,"Willa Fitzgerald, Kyle Gallner, Barbara Hershey, Ed Begley Jr., Steven Michael Quezada",96.0,7.0,33149053,150.64,9.184201714366488,0,0,0,0,2.0,0,0,0,1,10.782170151968046,0,10.782170151968046,10.9052179652043,10.782170151968046,1,10.97403904583211,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
sizi-dinliyor--2016398,Sizi Dinliyor,2024-08-30,18635,2024,Chris Weitz,"Katherine Waterston, John Cho, Lukita Maxwell, Isaac Bae, David Dastmalchian",123.0,5.2,33149053,150.64,9.832850472936688,0,0,0,0,2.0,0,0,0,1,10.781230170534164,0,11.44437283527522,10.662629381627672,10.781230170534164,1,10.84423825333637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
oyunda-kal-eglence-arenasi--2017320,Oyunda Kal: Eğlence Arenası,2024-08-30,23429,2024,İlker Savaşkurt,"Öykü Günay, Masal Günay, Alper Baytekin, Doğan Akdoğan",92.0,2.2,33149053,150.64,10.061772531501841,0,1,0,0,2.0,0,0,0,1,10.780672628089956,0,10.807772097098363,10.807772097098363,11.336650384712206,1,10.807384604404865,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
cambaz--2017389,Cambaz,2024-09-06,42631,2024,Osgood Perkins,"Maika Monroe, Nicolas Cage, Blair Underwood, Alicia Witt, Kiernan Shipka",101.0,6.5,33149053,150.64,10.660360423976618,0,0,0,0,2.0,0,0,1,0,10.7802502426043,0,10.7802502426043,10.427769582258296,10.7802502426043,1,10.107244454118637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
beterbocek-beterbocek--2016813,Beterböcek Beterböcek,2024-09-06,133130,2024,Tim Burton,"Michael Keaton, Winona Ryder, Catherine O'Hara",105.0,6.6,33149053,150.64,11.79908888485272,0,0,0,0,2.0,0,0,1,0,11.165617740082684,2,11.52963071015803,10.78017984341544,10.78017984341544,1,10.840318145660401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hellboy-the-crooked-man--2017498,Hellboy: The Crooked Man,2024-09-06,18641,2024,Brian Taylor,"Jack Kesy, Jefferson White, Leah McNamara, Adeline Rudolph, Joseph Marcell",99.0,4.5,33149053,150.64,9.833172378621102,0,0,0,0,2.0,0,0,1,0,10.780777794730838,0,10.693140488199907,10.780777794730838,10.780777794730838,1,10.969067275466928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sakin-ses-cikarma--2016793,Sakın Ses Çıkarma,2024-09-13,32606,2024,James Watkins,"James McAvoy, Mackenzie Davis, Scoot McNairy, Aisling Franciosi, Alix West Lefler",110.0,6.8,33149053,150.64,10.392282268231297,0,0,0,0,2.0,0,0,1,0,10.72534234537743,1,11.638950730120298,11.066409282393977,10.780222014428134,1,11.903358805805022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
koparan-kardesler--2017105,Koparan Kardeşler,2024-09-13,10012,2024,Bilal Kalyoncu,"Önder Açıkbaş, İnan Ulaş Torun, Savaş Satış, Cansın Çekili, Umut Özkan",89.0,,33149053,150.64,9.211639527707803,0,1,1,0,2.0,0,0,1,0,10.39624071111109,8,11.214395480251051,11.091253907454968,11.297161923813936,1,10.965920752206967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kopekler-firarda--2016690,Köpekler Firarda,2024-09-13,18679,2024,Vasiliy Rovenskiy,,75.0,4.6,33149053,150.64,9.835208711782833,0,0,0,0,2.0,0,0,1,0,10.296105290856193,3,,,,0,10.453033879674267,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
transformers-baslangic--2015847,Transformers: Başlangıç,2024-09-20,64254,2024,Josh Cooley,,104.0,7.6,33149053,150.64,11.070614820741241,0,0,0,0,3.0,0,0,1,0,11.228633637689265,1,,,,0,11.897863982032026,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
harika-kanatlar-dunya-turu--2017446,Harika Kanatlar: Dünya Turu,2024-09-20,26260,2024,Xiongliang Li,,80.0,2.0,33149053,150.64,10.175840227862885,0,0,0,0,3.0,0,0,1,0,10.7786941368803,0,,,,0,10.961074671476307,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dedemin-gozyaslari--2015821,Dedemin Gözyaşları,2024-09-20,98437,2024,İhsan Taş,"Halil Ergün, Erkan Petekkaya, Ali Kürşat Uzun, Cem Kılıç, Seda Tosun",116.0,6.9,33149053,150.64,11.49718218735427,0,1,0,0,3.0,0,0,1,0,10.778341590734678,0,10.778341590734678,10.901643047272296,10.778341590734678,1,10.844019963186241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
en-sevdigim-pastam--2017393,En Sevdiğim Pastam,2024-09-20,44944,2024,Maryam Moghadam,"Lili Farhadpour, Esmaeel Mehrabi",97.0,7.4,33149053,150.64,10.7131947990075,0,0,0,0,3.0,0,0,1,0,10.778761719663153,0,10.778761719663153,10.778761719663153,,1,8.39933213344393,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mesru-gayrimesru--2017103,Meşru Gayrimeşru,2024-09-27,11168,2024,Ömer Kaydı,"Erkan Can, Kemal Uçar, Şahin Sarsu, Yusuf Uyar, İbrahim Temizoğlu",108.0,,33149053,150.64,9.320897362540826,0,1,1,0,2.0,0,0,1,0,10.778723421228191,0,10.407716702088535,10.666073372019488,11.21991617107414,1,10.95891149119087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
megalopolis--2017348,Megalopolis,2024-09-27,13619,2024,Francis Ford Coppola,"Adam Driver, Giancarlo Esposito, Nathalie Emmanuel, Aubrey Plaza, Shia Labeouf",138.0,4.7,33149053,150.64,9.519294579703503,0,0,0,0,2.0,0,0,1,0,10.307171950121923,1,10.48946664751577,10.777872384416348,10.704570034644114,1,10.110250519172212,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azrail--2017515,Azrail,2024-09-27,9209,2024,E.L. Katz,"Samara Weaving, Nathan Stewart-Jarrett, Vic Carmen Sonne, Sebastian Bull, Eero Milonoff",85.0,5.3,33149053,150.64,9.128045129249353,0,0,0,0,2.0,0,0,1,0,10.777138091648137,0,10.191430770429317,10.777138091648137,10.777138091648137,1,10.846532125586887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
joker-ikili-delilik--2015814,Joker: İkili Delilik,2024-10-04,344604,2024,Todd Phillips,"Joaquin Phoenix, Lady Gaga, Brendan Gleeson, Catherine Keener, Zazie Beetz",138.0,5.2,33149053,150.64,12.750154112547024,0,0,0,0,3.0,0,0,1,0,11.388658845845145,1,11.523984432333378,10.886129696030054,10.515744933739061,1,10.839947884221608,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
piril-sayilarin-gizemi--2016624,Pırıl: Sayıların Gizemi,2024-10-04,426504,2024,Fatih Bezirgan,,74.0,8.7,33149053,150.64,12.963379369174579,0,1,0,0,3.0,0,0,1,0,10.777326857999242,0,,,,0,10.450501809314055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
